id,genre_ids,title,rating,release,ogLanguage,overview
433941,"[35, 12, 27, 14]",Dave Made a Maze,6.4,2017-08-18,en,A frustrated artist gets lost inside the cardboard fort he builds in his living room.
411976,[18],Novitiate,6.4,2017-10-27,en,"In the early 1960s, during the Vatican II era, a young woman training to become a nun struggles with issues of faith, sexuality and the changing church."
302699,"[28, 35, 9648, 80]",Central Intelligence,6.4,2016-06-17,en,"After he reunites with an old pal through Facebook, a mild-mannered accountant is lured into the world of international espionage."
59859,"[28, 12, 80]",Kick-Ass 2,6.4,2013-08-16,en,"After Kick-Ass’ insane bravery inspires a new wave of self-made masked crusaders, he joins a patrol led by the Colonel Stars and Stripes. When these amateur superheroes are hunted down by Red Mist — reborn as The Mother Fucker — only the blade-wielding Hit-Girl can prevent their annihilation."
26820,"[35, 18]",My One and Only,6.4,2009-08-21,en,"A mother takes her two sons on an unusual road trip from New York. Pittsburgh, St. Louis and eventually Hollywood in her quest to find a man to take care of them all."
16005,"[35, 18, 36]",The Lucky Ones,6.4,2008-09-26,en,"The story revolves around three soldiers — Colee, T.K. and Cheaver — who return from the Iraq War after suffering injuries and learn that life has moved on without them. They end up on an unexpected road trip across the U.S."
11128,"[18, 28, 53]",Ladder 49,6.4,2004-10-01,en,"Under the watchful eye of his mentor, Captain Mike Kennedy, probationary firefighter Jack Morrison matures into a seasoned veteran at a Baltimore fire station. However, Jack has reached a crossroads  as the sacrifices he's made have put him in harm's way innumerable times and significantly impacted his relationship with his wife and kids."
419835,"[18, 9648, 80]",Crooked House,6.4,2017-12-22,en,"A private investigator helps a former flame solve the murder of her wealthy grandfather, who lived in a sprawling estate surrounded by his idiosyncratic family."
343674,"[27, 53]",Gerald's Game,6.4,2017-09-24,en,"When her husband's sex game goes wrong, Jessie (who is handcuffed to a bed in a remote lake house) faces warped visions, dark secrets and a dire choice."
334298,"[35, 14, 12]",Monster Hunt,6.4,2015-07-26,zh,Young monster kids try to make peace between the world of humans and the world of the monsters.
137093,[35],Last Vegas,6.4,2013-11-01,en,Three sixty-something friends take a break from their day-to-day lives to throw a bachelor party in Las Vegas for their last remaining single pal.
36668,"[12, 28, 878, 53]",X-Men: The Last Stand,6.4,2006-05-26,en,"When a cure is found to treat mutations, lines are drawn amongst the X-Men—led by Professor Charles Xavier—and the Brotherhood, a band of powerful mutants organised under Xavier's former ally, Magneto."
19277,"[28, 18, 53]",In Hell,6.4,2003-11-24,en,A man must survive a prison where hardened criminals battle to the death for the warden's entertainment.
16723,"[80, 35, 18]",Sugar & Spice,6.4,2001-01-24,en,"When Jack and Diane find themselves in an unexpected adult situation, the A-Squad comes to their rescue. In order to help their friend Diane, the A-Squad goes where no cheerleader has gone before: taking on a little after-school project known as bank robbery. But the A-Squad does things their way -- with sugar and spice -- forever changing their friendship, their future and the nation's notion of teen spirit."
9792,"[27, 53]",The Hills Have Eyes,6.4,2006-03-10,en,"Based on Wes Craven's 1977 suspenseful cult classic, The Hills Have Eyes is the story of a family road trip that goes terrifyingly awry when the travelers become stranded in a government atomic zone. Miles from nowhere, the Carter family soon realizes the seemingly uninhabited wasteland is actually the breeding ground of a blood-thirsty mutant family...and they are the prey."
587996,"[28, 80, 53]",Below Zero,6.4,2021-01-29,es,"When a prisoner transfer van is attacked, the cop in charge must fight those inside and outside while dealing with a silent foe: the icy temperatures."
425972,"[18, 53]",Cargo,6.4,2018-04-19,en,"After being infected in the wake of a violent pandemic and with only 48 hours to live, a father struggles to find a new home for his baby daughter."
244268,[18],Love Is Strange,6.4,2014-08-22,en,"After 39 years together, Ben and George finally tie the knot, but George loses his job as a result, and the newlyweds must sell their New York apartment and live apart, relying on friends and family to make ends meet."
172631,"[35, 18]",Family Weekend,6.4,2013-03-28,en,A 16-year-old girl takes her parents hostage after they miss her big jump-roping competition.
89237,[18],Electrick Children,6.4,2013-03-08,en,"Rachel is a rambunctious girl from a polygamist colony in southern Utah. On Rachel’s 15th birthday, she finds a forbidden cassette tape. Having never seen anything like it before, Rachel plays the cassette tape, and finds glorious rock & roll thereupon. Weeks later, Rachel realizes a miracle has occurred - and the cassette tape must have something to do with it. She leaves her family and runs away to the closest city: Las Vegas. There she searches for the singer of the band on the cassette tape."
10330,"[35, 10751, 10749, 14]",Freaky Friday,6.4,2003-08-06,en,"Mother and daughter bicker over everything -- what Anna wears, whom she likes and what she wants to do when she's older. In turn, Anna detests Tess's fiancé. When a magical fortune cookie switches their personalities, they each get a peek at how the other person feels, thinks and lives."
6557,"[35, 10749]",27 Dresses,6.4,2008-01-18,en,Altruistic Jane finds herself facing her worst nightmare as her younger sister announces her engagement to the man Jane secretly adores.
561362,"[53, 18]",Rust Creek,6.4,2019-01-04,en,"When an overachieving college senior makes a wrong turn, her road trip becomes a life-changing fight for survival in rural Kentucky."
62046,"[9648, 35, 80]",Flypaper,6.4,2011-08-19,en,A man caught in the middle of two simultaneous robberies at a bank desperately tries to protect the teller with whom he's secretly in love.
763148,"[10749, 18]",Time Is Up,6.4,2021-09-09,en,"Vivien, an accomplished student with a passion for physics, and Roy, a troubled young man, are involved in an accident that forces them to reclaim their lives one minute at the time."
10677,"[18, 10749]",Dirty Dancing: Havana Nights,6.4,2004-02-27,en,"In pre-revolution Cuba, Katey Miller is about to defy everyone's expectations. Instead of a parent-approved suitor, Katey is drawn to the sexy waiter, Javier, who spends his nights dancing in Havana's nightclubs. As she secretly learns to dance with Javier, she learns the meanings of love, sensuality and independence."
9615,"[28, 80, 18, 53]",The Fast and the Furious: Tokyo Drift,6.4,2006-06-03,en,"In order to avoid a jail sentence, Sean Boswell heads to Tokyo to live with his military father. In a low-rent section of the city, Shaun gets caught up in the underground world of drift racing"
527660,"[35, 18]","Yes, God, Yes",6.4,2020-07-24,en,"Alice, a young innocent Catholic girl, is tempted into masturbating after an AOL chat suddenly turns sexual, however is conflicted as the act would be considered a sin."
268238,"[18, 35]",The Second Best Exotic Marigold Hotel,6.4,2015-03-06,en,As the Best Exotic Marigold Hotel has only a single remaining vacancy - posing a rooming predicament for two fresh arrivals - Sonny pursues his expansionist dream of opening a second hotel.
4241,"[35, 18, 27, 53]",Visitor Q,6.4,2002-11-26,ja,"In a dysfunctional family where the mother is a heroin addict and prostitute, beaten by her son, and the father is an ex-TV reporter, sleeping with his daughter and filming his son being beaten up, ‘Q’, a complete stranger enters the bizarre family, changing their lives for the better, finding a balance in their disturbing natures."
11444,[35],The Closet,6.4,2001-05-04,fr,"A man spreads the rumor of his fake homosexuality with the aid of his neighbor, to prevent his imminent firing at his work."
11172,"[35, 10402, 10749]",Music and Lyrics,6.4,2007-02-09,en,"A washed-up '80s pop star gets a chance at a comeback when reigning pop diva Cora Corman invites him to write & record a duet with her, but there's a problem--Alex hasn't written a song in years; he's never written lyrics and he has to come up with a hit in a matter of days."
10715,"[16, 35, 10751]",Looney Tunes: Back in Action,6.4,2003-11-14,en,"Fed up with all the attention going to Bugs Bunny, Daffy Duck quits Hollywood, teams up with recently-fired stuntman Damien Drake Jr. and embarks on a round-the-world adventure, along with Bugs and The VP of Warner Bros. Their mission? Find Damien's father, and the missing blue diamond... and stay one step ahead of The Acme Corp., who wants the diamond for their own purposes."
